id,doc_id,doc_title,kind,title,text,actors,themes,dates
iran-vs-iraq-afghanistan-4d0629401631,iran-vs-iraq-afghanistan,Why Iran 2026 Is Not Iraq 2003 or Afghanistan 2001,section,V. WHAT AN HONEST COMPARISON WOULD LOOK LIKE,"An honest Democratic critique would say: > ""Iran is not Iraq. The nuclear threat is real and documented. Iran has killed hundreds of Americans and actively plots to kill more. The Iranian people are in revolt against a regime that murders them. We acknowledge all of this. Our objection is not to confronting Iran — it is to *this method* of confrontation, *without congressional authorization*, *without clear exit criteria*, and *with the risk of escalation into a ground war that no one wants.*"" That would be intellectually honest. Instead, Democrats say…",,Legality and War Powers; Historical Comparisons; Imminence and Threat; Nuclear Program,
iran-vs-iraq-afghanistan-3b48f09f9026,iran-vs-iraq-afghanistan,Why Iran 2026 Is Not Iraq 2003 or Afghanistan 2001,quote,Direct quotation,"""Iran is not Iraq. The nuclear threat is real and documented. Iran has killed hundreds of Americans and actively plots to kill more. The Iranian people are in revolt against a regime that murders them. We acknowledge all of this. Our objection is not to confronting Iran — it is to *this method* of confrontation, *without congressional authorization*, *without clear exit criteria*, and *with the risk of escalation…",,Legality and War Powers; Historical Comparisons; Imminence and Threat; Nuclear Program,
jeffries-deep-dive-575038d6560b,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,EXECUTIVE SUMMARY,"Hakeem Jeffries has issued **at least 12 distinct public statements** on Iran across official press releases, media interviews (CNN, NPR, WBLS Radio), House floor speeches, and press conferences. His rhetoric follows a deliberate escalation pattern — from cautious ""bad actor"" framing to declaring the war ""illegal"" and citing ""zero evidence"" of imminent threat. Throughout, Jeffries employs a dual-track strategy: acknowledging Iran as a legitimate threat while arguing Trump's *method* of confrontation is unconstitutional, unjustified, and strategically…",Hakeem Jeffries; Donald Trump,Imminence and Threat; Legality and War Powers; Jeffries Evolution; Public Opinion,
jeffries-deep-dive-1d5ac5e14285,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 1: June 19, 2025 — ""Recent Developments in the Middle East""","**Context:** Pre-strike positioning as tensions escalated. **Medium:** Official Press Release **Source:** jeffries.house.gov > ""Iran is a sworn enemy of the United States and can never be permitted to become a nuclear-capable power. Israel has a right to defend itself against escalating Iranian aggression and our commitment to Israel's security remains ironclad."" > > ""The authority to declare war belongs solely to the United States Congress."" > > ""President Trump and his administration must refrain from engaging in offensive military action in Iran…",Hakeem Jeffries; Donald Trump,Legality and War Powers; Diplomacy; Israel and Delegation; Jeffries Evolution,
jeffries-deep-dive-c92a48f389a1,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 2: June 20, 2025 — Response to Operation Midnight Hammer","**Context:** Trump launched airstrikes on three Iranian nuclear sites. **Medium:** Official Press Release **Source:** jeffries.house.gov > ""Donald Trump promised to bring peace to the Middle East. He has failed to deliver on that promise."" > > ""President Trump misled the country about his intentions, failed to seek congressional authorization for the use of military force and risks American entanglement in a potentially disastrous war in the Middle East."" > > ""Donald Trump shoulders complete and total responsibility for any adverse consequences that…",Hakeem Jeffries; Donald Trump,Legality and War Powers; Jeffries Evolution; Nuclear Program,
jeffries-deep-dive-c56d2c0672da,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 3: June 23, 2025 — Briefing Cancellation","**Context:** Trump administration cancelled scheduled congressional briefing. **Medium:** Official Press Release **Source:** jeffries.house.gov > ""The Trump administration has incomprehensibly cancelled the bipartisan briefing scheduled today in the House of Representatives related to the situation in the Middle East. They have also failed to hold a classified Gang of Eight briefing despite repeated requests."" > > ""What are the facts that the Trump administration is trying to hide? The American people deserve to know the truth."" **Analysis:** Introduces…",Hakeem Jeffries; Donald Trump,Jeffries Evolution; Legality and War Powers; Public Opinion,
jeffries-deep-dive-789fdaa83263,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 4: June 23, 2025 — Fox News / Press Conference on Midnight Hammer","**Context:** Press conference demanding justification for Iran strikes. **Medium:** Press Conference (covered by Fox News, others) > ""We've seen no evidence to date that an offensive strike of this nature was justified under the War Powers Act or the Constitution."" > > ""I have not seen a scintilla of evidence to date that there was an imminent threat to the United States of America."" > > ""If the administration has evidence to the contrary, come up to present it. We're not hard to find. I'm not hiding."" > > On impeachment questions: ""This is a dangerous…",Hakeem Jeffries; Donald Trump,Imminence and Threat; Jeffries Evolution; Legality and War Powers,
jeffries-deep-dive-701f1d81c870,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 5: January 10, 2026 — Iranian Protests","**Context:** Mass protests erupted across Iran against the regime. **Medium:** Official Press Release **Source:** jeffries.house.gov > ""Millions of people across Iran are displaying tremendous bravery in the face of decades of oppression and dictatorial rule. The world is watching in awe as they lead an honorable fight for freedom, dignity and self-determination. I stand with the courageous protestors who are under attack by the Islamic Republic."" **Analysis:** Establishes that Jeffries is not pro-regime. This statement positions him to argue that…",Hakeem Jeffries,Historical Comparisons; Human Rights; Jeffries Evolution; Public Opinion,
jeffries-deep-dive-1568bebb6830,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 6: February 24, 2026 — Pre-Strike Press Conference","**Context:** Days before the Feb 28 strikes; largest U.S. armada in 20+ years being deployed. **Medium:** Press Conference (C-SPAN) > ""The American people understand that under no circumstances should the Trump administration get us into another failed foreign forever war when we know the outcome, particularly in the Middle East. It's going to cost American lives. It's not going to lead to any decisive resolution and it's going to waste taxpayer dollars."" > > ""There was a military strike executed by Donald Trump last year. We were told that the nuclear…",Donald Trump,Jeffries Evolution; Domestic Priorities; Nuclear Program; Public Opinion,
jeffries-deep-dive-80c6f1628031,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 7: February 28, 2026 — Official Response to Operation Epic Fury","**Context:** U.S. and Israel launch strikes; Khamenei killed. **Medium:** Official Press Release **Source:** democraticleader.house.gov > ""Overnight, Donald Trump announced the start of massive and ongoing military operations against Iran. The framers of the United States Constitution gave Congress the sole power to declare war as the branch of government closest to the American people."" > > ""Iran is a bad actor and must be aggressively confronted for its human rights violations, nuclear ambitions, support of terrorism and the threat it poses to our…",Ro Khanna; Angus King; Donald Trump; Ali Khamenei; Thomas Massie,Legality and War Powers; Imminence and Threat; Diplomacy; Human Rights,
jeffries-deep-dive-a70402d12262,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 8: February 28, 2026 — NPR Morning Edition Interview","**Context:** First broadcast interview after strikes. **Medium:** NPR (Emily Kwong) On Khamenei's death: > ""I'm not going to shed any tears as it relates to his death. He's brutalized his own people and built an Iran that is the largest state sponsor of terror in the world. But what comes next is unclear because the Trump administration has not been able to articulate a plan."" On regime change: > ""This notion of regime change has never been successful, as most recently indicated by its failure in Iraq, its failure in Libya and its failure in…",Donald Trump; Ali Khamenei,Historical Comparisons; Legality and War Powers; Diplomacy; Nuclear Program,
jeffries-deep-dive-b1487a4426cc,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 9: March 1, 2026 — WBLS ""Open Line"" Radio Interview","**Context:** Most extensive and candid Jeffries statement; community radio audience. **Medium:** WBLS Radio (Fatiyn Muhammad, Jennifer Jones Austin, Dr. Ron Daniels) On Congress's role: > ""What Congress needs to do as soon as we return is to take up the Khanna-Massie resolution. Only Congress has the power to declare war. The only real question is can we convince a handful of Republicans to do the right thing on behalf of the American people and uphold their constitutional responsibility?"" On the ""obliterated"" contradiction: > ""There should be no…",Ro Khanna; Hakeem Jeffries; Donald Trump; Thomas Massie,Jeffries Evolution; Legality and War Powers; Public Opinion; Diplomacy,
jeffries-deep-dive-393f83b5abd6,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 10: March 3, 2026 — CNN ""News Central"" Interview","**Context:** Day 4 of strikes; four U.S. troops killed. **Medium:** CNN (Kate Bolduan) On justification: > ""The administration has failed to provide any justification for these preemptive strikes. Nothing has been presented to justify what's taken place up until this point."" > > ""There's no indication that Iran had reconstituted its nuclear program. There's no indication that Iran was prepared to strike the United States preemptively or to strike any of our interests in the region."" On the ""all-out war"" declaration: > ""We are seeing the beginning of an…",Donald Trump,Domestic Priorities; Legality and War Powers; Public Opinion; Historical Comparisons,
jeffries-deep-dive-0879781ffdd8,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 11: March 4, 2026 — Post-Classified Briefing Press Conference","**Context:** After second classified briefing from the administration. **Medium:** Press Conference (C-SPAN) > ""Having been briefed now, not once but twice, there is no evidence that has been presented to us that the United States was under threat of imminent attack from Iran. Zero evidence of that. In fact, many members of the administration have actually publicly now admitted that."" > > ""So if, in fact, that was the case, it's hard for the American people to understand the rationale from launching a preemptive war in the Middle East that has now…",,Imminence and Threat; Public Opinion; Legality and War Powers,
jeffries-deep-dive-7cfe95b54fab,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,"Statement 12: March 4, 2026 — House Floor Speech (War Powers Resolution Debate)","**Context:** Formal House floor debate on the Khanna-Massie War Powers Resolution. **Medium:** House Floor (C-SPAN, ~19 minutes) On constitutional authority: > ""The Constitution gives Congress alone the power to declare war. That power was placed in our hands by our Founders — not by accident, but by design — because they feared an executive growing too fond of war-making."" On Trump's four justifications (systematic rebuttal): **Justification 1 — Regime change:** > ""It was an empty pledge to the Iranian people that the current bombing campaign does…",Ro Khanna; Angus King; Donald Trump; Thomas Massie,Historical Comparisons; Legality and War Powers; Imminence and Threat; Jeffries Evolution,
jeffries-deep-dive-dd2b1e2e0d04,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,Core Argumentative Structure,"Jeffries builds his case on **five interconnected pillars**: | Pillar | Argument | Frequency | |--------|----------|-----------| | Constitutional Authority | Only Congress can declare war; Art. I, Sec. 8 | Every statement | | Evidentiary Failure | ""Zero evidence"" / ""not a scintilla"" of imminent threat | 8 of 12 statements | | The ""Obliterated"" Contradiction | Trump said nuclear program was destroyed in June 2025 | 6 of 12 statements | | Historical Precedent | Iraq, Afghanistan, Libya regime change all failed | 5 of 12 statements | | Domestic Priorities…",Hakeem Jeffries; Donald Trump,Historical Comparisons; Imminence and Threat; Jeffries Evolution; Legality and War Powers,
jeffries-deep-dive-80cc4372ee4c,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,Key Rhetorical Devices,"- **""Failed foreign forever war""** — alliterative phrase used in nearly every appearance after Feb 28 - **""You either lied then or you're lying now""** — the ""obliterated contradiction"" framed as a binary - **""Zero evidence""** — legal/prosecutorial language (Jeffries is a former litigator) - **""Iran is a bad actor""** — preemptive inoculation against accusations of being ""soft on Iran"" - **""Not going to shed any tears""** — on Khamenei's death; prevents GOP from weaponizing sympathy",Hakeem Jeffries; Ali Khamenei,Jeffries Evolution; Imminence and Threat,
jeffries-deep-dive-f24b8e77558d,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,Escalation Pattern,"| Phase | Dates | Tone | |-------|-------|------| | Phase 1: Cautious Positioning | Jun 2025 | ""Sworn enemy"" / ironclad Israel commitment | | Phase 2: Demanding Answers | Jun 20–23, 2025 | ""Not a scintilla of evidence"" / briefing demands | | Phase 3: Supporting Protestors | Jan 2026 | Pro-Iranian people, anti-regime | | Phase 4: Pre-Strike Warnings | Feb 24, 2026 | ""Failed forever war"" / armada concerns | | Phase 5: Constitutional Challenge | Feb 28, 2026 | ""Bad actor BUT..."" / War Powers vote | | Phase 6: Full Opposition | Mar 1–4, 2026 | ""Zero…",,Imminence and Threat; Israel and Delegation; Jeffries Evolution; Legality and War Powers,"Feb 24, 2026; Feb 28, 2026"
jeffries-deep-dive-3c8adbdb8ada,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,III. WHAT JEFFRIES HAS NOT SAID,"Equally important for analysis: - **Never called for impeachment** — repeatedly sidestepped the question, saying ""let's get through what's in front of us"" - **Never said ""no war with Iran""** outright — The Nation criticized him for failing to say this explicitly - **Never condemned Khamenei's killing** — said ""I'm not going to shed any tears"" - **Never questioned Israel's role directly** — unlike Warner, King, and Gallego who criticized Israeli influence - **Delayed 8 days** before supporting War Powers vote — from Feb 18 (armada deployed) to Feb 26…",Mark Warner; Angus King; Ruben Gallego; Ali Khamenei,Diplomacy; Israel and Delegation; Legality and War Powers,
jeffries-deep-dive-45fa8a79014a,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,From the Left,"- **The Nation (Mar 1):** ""Jeffries hasn't been much better than Schumer... he dragged his feet for eight critical days before supporting the War Powers vote."" - **Progressive caucus members** criticized leadership for ""procedural"" opposition rather than moral condemnation - **Tlaib:** ""Warmongering politicians from both parties support this illegal war"" — widely interpreted as including leadership",Hakeem Jeffries; Chuck Schumer; Rashida Tlaib,Legality and War Powers; Jeffries Evolution,
jeffries-deep-dive-ecd4f2d25f0c,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,From the Right,"- **White House (Leavitt):** Claimed Jeffries ""couldn't be reached"" before the strike and ""didn't pick up the phone"" - **Fetterman:** Called War Powers Resolution effectively pro-Iran; Jeffries declined to directly rebut - **GOP framing:** Portrayed Jeffries' opposition as ""siding with the Ayatollah"" ---",Hakeem Jeffries; John Fetterman,Intra-party Division; Jeffries Evolution; Legality and War Powers,
jeffries-deep-dive-576b4dec1502,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,section,V. SUPPORTING EVIDENCE JEFFRIES CITES,"| Claim | Evidence Referenced | |-------|---------------------| | No imminent threat | Two classified briefings produced ""zero evidence"" | | Nuclear program already destroyed | Trump's own June 2025 ""obliterated"" statement | | Regime change fails | Iraq (2003), Libya (2011), Afghanistan (2001) | | Diplomacy works | Obama-era JCPOA successfully constrained Iran | | Americans oppose the war | Polls showing 59-75% opposition | | Trump broke his promise | Trump campaigned on avoiding Middle East wars | | Constitutional violation | Article I, Section 8; War…",Donald Trump,Historical Comparisons; Imminence and Threat; Legality and War Powers; Diplomacy,
jeffries-deep-dive-1f7289316328,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Iran is a sworn enemy of the United States and can never be permitted to become a nuclear-capable power. Israel has a right to defend itself against escalating Iranian aggression and our commitment to Israel's security remains ironclad.""",,Israel and Delegation; Nuclear Program,
jeffries-deep-dive-26c42883a829,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The authority to declare war belongs solely to the United States Congress.""",,Legality and War Powers,
jeffries-deep-dive-98ce8b119192,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""President Trump and his administration must refrain from engaging in offensive military action in Iran without the explicit approval of the House of Representatives and the Senate.""",Donald Trump,,
jeffries-deep-dive-fda50cc5fcb1,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Aggressive diplomacy resulting in a longer and stronger agreement that permanently halts Iran's nuclear aspirations is the most appropriate course of action at this time.""",,Diplomacy; Nuclear Program,
jeffries-deep-dive-1d088e003826,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Donald Trump promised to bring peace to the Middle East. He has failed to deliver on that promise.""",Donald Trump,,
jeffries-deep-dive-36effc054142,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""President Trump misled the country about his intentions, failed to seek congressional authorization for the use of military force and risks American entanglement in a potentially disastrous war in the Middle East.""",Donald Trump,Legality and War Powers,
jeffries-deep-dive-4053dcbb44d5,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Donald Trump shoulders complete and total responsibility for any adverse consequences that flow from his unilateral military action.""",Donald Trump,,
jeffries-deep-dive-23978cf9e67d,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The Trump administration has incomprehensibly cancelled the bipartisan briefing scheduled today in the House of Representatives related to the situation in the Middle East. They have also failed to hold a classified Gang of Eight briefing despite repeated requests.""",Donald Trump,,
jeffries-deep-dive-6304d5cb6126,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""What are the facts that the Trump administration is trying to hide? The American people deserve to know the truth.""",Donald Trump,Public Opinion,
jeffries-deep-dive-0cc2eb865b64,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""We've seen no evidence to date that an offensive strike of this nature was justified under the War Powers Act or the Constitution.""",,Imminence and Threat; Legality and War Powers,
jeffries-deep-dive-536906f69d25,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""I have not seen a scintilla of evidence to date that there was an imminent threat to the United States of America.""",,Imminence and Threat; Jeffries Evolution,
jeffries-deep-dive-31123647bff4,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""If the administration has evidence to the contrary, come up to present it. We're not hard to find. I'm not hiding.""",,,
jeffries-deep-dive-26c093bc1d2d,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"On impeachment questions: ""This is a dangerous moment... we've got to get through what's in front of us. And what's in front of us right now is the Trump administration has a responsibility to come to Congress, justify actions for which we've seen no evidence.""",Donald Trump,Imminence and Threat; Legality and War Powers,
jeffries-deep-dive-9d8f1646adc8,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Millions of people across Iran are displaying tremendous bravery in the face of decades of oppression and dictatorial rule. The world is watching in awe as they lead an honorable fight for freedom, dignity and self-determination. I stand with the courageous protestors who are under attack by the Islamic Republic.""",,Public Opinion,
jeffries-deep-dive-81c21b64c98f,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The American people understand that under no circumstances should the Trump administration get us into another failed foreign forever war when we know the outcome, particularly in the Middle East. It's going to cost American lives. It's not going to lead to any decisive resolution and it's going to waste taxpayer dollars.""",Donald Trump,Domestic Priorities; Jeffries Evolution; Public Opinion,
jeffries-deep-dive-f9472491ba26,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""There was a military strike executed by Donald Trump last year. We were told that the nuclear program in Iran had been completely and totally obliterated. Not my words — Donald Trump's words. And so now we're to believe that there's an exigent circumstance where Donald Trump may need to strike militarily?""",Donald Trump,Jeffries Evolution; Nuclear Program,
jeffries-deep-dive-197a755579e3,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""You've assembled an armada potentially dragging America into another failed foreign forever war that is doomed to hurt the American people, not help us.""",,Jeffries Evolution; Public Opinion,
jeffries-deep-dive-d395fba77824,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Overnight, Donald Trump announced the start of massive and ongoing military operations against Iran. The framers of the United States Constitution gave Congress the sole power to declare war as the branch of government closest to the American people.""",Donald Trump,Legality and War Powers; Public Opinion,
jeffries-deep-dive-8396300cff47,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Iran is a bad actor and must be aggressively confronted for its human rights violations, nuclear ambitions, support of terrorism and the threat it poses to our allies like Israel and Jordan in the region. However, absent exigent circumstances, the Trump administration must seek authorization for the preemptive use of military force that constitutes an act of war.""",Donald Trump,Imminence and Threat; Human Rights; Israel and Delegation; Legality and War Powers,
jeffries-deep-dive-fa8f654c6212,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Donald Trump failed to seek Congressional authorization prior to striking Iran. Instead, the President's decision to abandon diplomacy and launch a massive military attack has left American troops vulnerable to Iran's retaliatory actions.""",Angus King; Donald Trump,Legality and War Powers; Diplomacy,
jeffries-deep-dive-02768a065b91,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""If Iran's nuclear program was 'completely and totally obliterated' by the military strikes in June 2025, as Donald Trump boldly proclaimed, there should be no need to strike them now.""",Donald Trump,Jeffries Evolution; Nuclear Program,
jeffries-deep-dive-5348607b2cb9,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The War Powers Resolution introduced by Rep. Ro Khanna and Rep. Thomas Massie demands that President Trump remove U.S. forces from hostilities in Iran absent Congressional authorization. House Democrats remain committed to compelling a vote on this resolution upon our return.""",Ro Khanna; Donald Trump; Thomas Massie,Legality and War Powers; Intra-party Division,
jeffries-deep-dive-89be59c898a2,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""I'm not going to shed any tears as it relates to his death. He's brutalized his own people and built an Iran that is the largest state sponsor of terror in the world. But what comes next is unclear because the Trump administration has not been able to articulate a plan.""",Donald Trump,,
jeffries-deep-dive-d78d58d712bc,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""This notion of regime change has never been successful, as most recently indicated by its failure in Iraq, its failure in Libya and its failure in Afghanistan.""",,Historical Comparisons,
jeffries-deep-dive-9cf388a1d263,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The resolution would require that Donald Trump immediately terminate the use of any U.S. armed forces from any hostilities against Iran or any part of its government or military, unless that is explicitly authorized by a declaration of war that comes from the United States Congress.""",Donald Trump,Legality and War Powers,
jeffries-deep-dive-b60eafde3652,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Aggressive confrontation, in my view, should involve strong diplomacy coupled with sanctions, as were very successful under the Obama administration in being able to constrain Iran's nuclear program. This was not an issue until Donald Trump walked away from the Iran nuclear agreement and now has brought us to the brink of a possible war in the Middle East.""",Donald Trump,Diplomacy; Nuclear Program,
jeffries-deep-dive-bfc2fbb27c78,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""You cannot engage in successful regime change or change the conditions on the ground simply with air superiority by the military. That became clear in Afghanistan, and that became clear in Iraq. It will also be the case in Iran.""",,Historical Comparisons,
jeffries-deep-dive-aa89a89a8bd5,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""What Congress needs to do as soon as we return is to take up the Khanna-Massie resolution. Only Congress has the power to declare war. The only real question is can we convince a handful of Republicans to do the right thing on behalf of the American people and uphold their constitutional responsibility?""",Ro Khanna; Thomas Massie,Legality and War Powers; Public Opinion,
jeffries-deep-dive-b10fb9dcffa3,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""There should be no preemptive need to go after Iran right now related to their nuclear program if you just said to the American people a few months ago that it's gone. So you either lied then or you're lying now.""",,Imminence and Threat; Nuclear Program; Public Opinion,
jeffries-deep-dive-12b428bec3af,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The presidency has been a complete and total failure.""",,,
jeffries-deep-dive-2768ffe5ea99,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""He lied about domestic policy. And now the guy, of course, is lying about his views related to foreign policy as well.""",,,
jeffries-deep-dive-30733d9244de,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""We're not going to let him get away with distracting the American people.""",,Public Opinion,
jeffries-deep-dive-d2ca6a807f36,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""His approval rating is as low as any President has ever confronted at a moment like this, and we know that this is the most corrupt administration in American history.""",,,
jeffries-deep-dive-ef8832831bba,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Presidents are supposed to act to increase the safety of the American people and improve national security. And what Donald Trump has done is put us in greater danger.""",Donald Trump,Public Opinion,
jeffries-deep-dive-64821cb78433,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""We can't start wars all across the world because we disagree with the people who are in leadership, however bad they may be. That's the point of strong diplomacy.""",,Diplomacy,
jeffries-deep-dive-873e710d34a7,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The administration has failed to provide any justification for these preemptive strikes. Nothing has been presented to justify what's taken place up until this point.""",,Imminence and Threat,
jeffries-deep-dive-20ff9a009f1f,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""There's no indication that Iran had reconstituted its nuclear program. There's no indication that Iran was prepared to strike the United States preemptively or to strike any of our interests in the region.""",,Imminence and Threat; Nuclear Program,
jeffries-deep-dive-0620cbdfaca2,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""We are seeing the beginning of an all-out war in the Middle East at the same time that Donald Trump and his administration, along with Republicans, have slashed over a trillion dollars from Medicaid.""",Donald Trump,Domestic Priorities; Public Opinion,
jeffries-deep-dive-aa4d4cdd054e,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"Noted four U.S. soldiers killed and warned strikes ""are not going to end well"" for Americans.",,,
jeffries-deep-dive-2dc69c5d25d0,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The American people are not interested in their taxpayer dollars being wasted on another failed foreign forever war.""",,Domestic Priorities; Jeffries Evolution; Public Opinion,
jeffries-deep-dive-5d1a6dd32b06,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Donald Trump is urging the Iranian people to rise up and acknowledging that this military action is connected to regime change.""",Donald Trump,Historical Comparisons,
jeffries-deep-dive-b52f99112710,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Donald Trump intentionally chose not to consult Congress, which is why we will be pushing for a vote on a war powers resolution.""",Donald Trump,Legality and War Powers,
jeffries-deep-dive-7244b5937a3e,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Having been briefed now, not once but twice, there is no evidence that has been presented to us that the United States was under threat of imminent attack from Iran. Zero evidence of that. In fact, many members of the administration have actually publicly now admitted that.""",,Imminence and Threat; Public Opinion,
jeffries-deep-dive-f4187d73f4cf,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""So if, in fact, that was the case, it's hard for the American people to understand the rationale from launching a preemptive war in the Middle East that has now spread to more than half a dozen countries and resulted in the death of at least six brave, courageous, heroic service members. That's unacceptable.""",,Imminence and Threat; Public Opinion,
jeffries-deep-dive-0b6859d26d8d,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The nerve of these extremists to want to raise the possibility of coming to Congress for supplemental funding related to a war that we haven't even authorized yet. So, we're not there.""",,Legality and War Powers,
jeffries-deep-dive-0f894e9ab6ec,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""The Constitution gives Congress alone the power to declare war. That power was placed in our hands by our Founders — not by accident, but by design — because they feared an executive growing too fond of war-making.""",Angus King,Legality and War Powers,
jeffries-deep-dive-3c109e36bb73,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""It was an empty pledge to the Iranian people that the current bombing campaign does nothing to undo.""",,,
jeffries-deep-dive-597725646074,jeffries-deep-dive,Hakeem Jeffries: Complete Public Statements on Iran,quote,Direct quotation,"""Afghanistan was a regime change war. Iraq was a regime change war. Despite the incredible bravery of our heroes and patriots, because of failed policy decisions, they didn't work out. Even if the Iranian regime were to fall, we have no way to control what comes next.""",,Historical Comparisons,
